# x bins
0.004 0.01 0.02 0.03 0.04 0.06 0.1 0.14 0.18 0.4 
# y bins
0.3 0.5 0.7 0.15 0.2 0.1 
# z bins
0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.85 
# data x y z q2 M Mt
0.0087	0.443	0.223	1.149	1.8171	1.12468
0.0088	0.435	0.274	1.138	1.2272	0.865707
0.0088	0.435	0.324	1.138	0.9095	0.701925
0.0088	0.435	0.374	1.138	0.6308	0.58987
0.0088	0.435	0.424	1.138	0.4661	0.496399
0.0088	0.432	0.474	1.132	0.3585	0.412607
0.009	0.412	0.524	1.105	0.2656	0.337268
0.0093	0.389	0.574	1.075	0.2181	0.271194
0.0095	0.369	0.625	1.048	0.1858	0.235265
0.0098	0.351	0.674	1.023	0.1078	0.19215
0.0074	0.598	0.223	1.318	1.7546	1.09198
0.0074	0.598	0.274	1.318	1.2043	0.843116
0.0074	0.597	0.324	1.316	0.8571	0.686601
0.0076	0.566	0.374	1.282	0.6153	0.577356
0.0079	0.533	0.424	1.244	0.4722	0.48641
0.0184	0.193	0.424	1.084	0.4857	0.44964
0.0188	0.188	0.474	1.065	0.4052	0.37657
0.0188	0.188	0.524	1.065	0.2922	0.308953
0.0188	0.188	0.574	1.065	0.2184	0.249691
0.0188	0.188	0.624	1.065	0.173	0.222382
0.0188	0.188	0.674	1.065	0.1477	0.183607
0.0188	0.188	0.724	1.065	0.1277	0.155029
0.0188	0.188	0.795	1.065	0.0851	0.128719
0.0154	0.275	0.324	1.275	0.9321	0.638365
0.016	0.259	0.374	1.237	0.6857	0.522894
0.0162	0.254	0.424	1.222	0.5011	0.438837
0.0162	0.254	0.474	1.222	0.3772	0.36382
0.0162	0.254	0.524	1.222	0.2891	0.296864
0.0162	0.254	0.574	1.222	0.217	0.238746
0.0162	0.254	0.624	1.222	0.1815	0.213106
0.0162	0.254	0.674	1.222	0.1413	0.174963
0.0162	0.254	0.724	1.222	0.117	0.146463
0.0163	0.25	0.795	1.213	0.0782	0.119144
0.0139	0.431	0.223	1.797	1.8379	0.951861
0.014	0.386	0.274	1.612	1.2855	0.749052
0.014	0.383	0.324	1.6	0.8958	0.610848
0.014	0.383	0.374	1.6	0.6473	0.508274
0.014	0.383	0.424	1.6	0.476	0.42259
0.014	0.381	0.474	1.59	0.3475	0.34808
0.014	0.369	0.524	1.538	0.2679	0.282501
0.0141	0.355	0.574	1.481	0.2034	0.226412
0.0141	0.342	0.624	1.431	0.162	0.201003
0.0142	0.33	0.674	1.387	0.1304	0.163855
0.0144	0.32	0.724	1.353	0.0985	0.136079
0.0151	0.307	0.795	1.301	0.0752	0.110758
0.0139	0.586	0.223	2.432	1.7706	0.859518
0.0139	0.586	0.274	2.432	1.2036	0.688691
0.0139	0.585	0.324	2.426	0.838	0.564233
0.0139	0.56	0.374	2.311	0.6045	0.467742
0.0139	0.532	0.424	2.179	0.4286	0.386482
0.0263	0.143	0.574	1.138	0.2435	0.240949
0.0268	0.139	0.624	1.117	0.2026	0.21735
0.0271	0.136	0.674	1.106	0.1591	0.181125
0.0271	0.136	0.724	1.104	0.1297	0.154601
0.0271	0.136	0.794	1.104	0.0836	0.12931
0.0244	0.192	0.424	1.427	0.5368	0.420971
0.0244	0.182	0.474	1.334	0.3936	0.351027
0.0246	0.175	0.524	1.285	0.2999	0.286396
0.0246	0.174	0.574	1.278	0.2384	0.231839
0.0246	0.174	0.624	1.278	0.1885	0.208628
0.0246	0.174	0.674	1.278	0.154	0.172894
0.0246	0.174	0.724	1.278	0.118	0.146165
0.0246	0.174	0.795	1.278	0.0804	0.119813
0.0244	0.273	0.324	2	0.9427	0.571976
0.0244	0.253	0.374	1.841	0.6849	0.47793
0.0244	0.243	0.424	1.765	0.5121	0.397703
0.0244	0.243	0.474	1.763	0.3753	0.327764
0.0244	0.243	0.524	1.763	0.2931	0.266597
0.0244	0.243	0.574	1.763	0.2175	0.214856
0.0244	0.243	0.624	1.763	0.1747	0.192456
0.0244	0.243	0.674	1.763	0.141	0.158407
0.0244	0.243	0.724	1.763	0.1113	0.132434
0.0244	0.241	0.795	1.743	0.0778	0.10553
0.0244	0.431	0.223	3.146	1.8715	0.811055
0.0244	0.385	0.274	2.797	1.2882	0.669271
0.0244	0.381	0.324	2.764	0.8977	0.552341
0.0244	0.381	0.374	2.764	0.6478	0.456903
0.0244	0.381	0.424	2.764	0.4644	0.376358
0.0244	0.379	0.474	2.748	0.3396	0.307949
0.0244	0.367	0.524	2.655	0.2583	0.250131
0.0244	0.353	0.574	2.552	0.1992	0.202047
0.0244	0.341	0.624	2.458	0.153	0.167897
0.0244	0.329	0.674	2.37	0.1094	0.137037
0.0244	0.319	0.724	2.287	0.0911	0.113532
0.0244	0.307	0.795	2.102	0.0671	0.0883739
0.0244	0.586	0.223	4.255	1.8279	0.820292
0.0244	0.586	0.274	4.255	1.2319	0.676358
0.0244	0.585	0.324	4.243	0.8629	0.555631
0.0244	0.56	0.374	4.043	0.6142	0.455276
0.0244	0.532	0.424	3.812	0.4528	0.370882
0.0345	0.142	0.574	1.49	0.2195	0.232991
0.0345	0.137	0.624	1.42	0.1946	0.210834
0.0345	0.131	0.674	1.361	0.1608	0.176467
0.0346	0.127	0.724	1.312	0.1231	0.150684
