0.4	1.81898e-31
0.41	3.11472e-29
0.42	3.48231e-27
0.43	2.64791e-25
0.44	1.41988e-23
0.45	5.54491e-22
0.46	1.62294e-20
0.47	3.65281e-19
0.48	6.46938e-18
0.49	9.20423e-17
0.5	1.07173e-15
0.51	1.03862e-14
0.52	8.50523e-14
0.53	5.96684e-13
0.54	3.63113e-12
0.55	1.93859e-11
0.56	9.17363e-11
0.57	3.88386e-10
0.58	1.4837e-09
0.59	5.15413e-09
0.6	1.63969e-08
0.61	4.80799e-08
0.62	1.30714e-07
0.63	3.31271e-07
0.64	7.86482e-07
0.65	1.75715e-06
0.66	3.7098e-06
0.67	7.42986e-06
0.68	1.41656e-05
0.69	2.57948e-05
0.7	4.49969e-05
0.71	7.54059e-05
0.72	0.00012171
0.73	0.00018967
0.74	0.000286017
0.75	0.000418233
0.76	0.000594185
0.77	0.000821656
0.78	0.00110779
0.79	0.0014585
0.8	0.00187792
0.81	0.00236788
0.82	0.00292759
0.83	0.00355338
0.84	0.00423873
0.85	0.00497439
0.86	0.00574872
0.87	0.00654815
0.88	0.00735776
0.89	0.0081619
0.9	0.00894485
0.91	0.00969143
0.92	0.0103876
0.93	0.0110209
0.94	0.0115809
0.95	0.0120593
0.96	0.0124503
0.97	0.0127504
0.98	0.0129588
0.99	0.0130766
1	0.0131072
1.01	0.0130556
1.02	0.0129283
1.03	0.0127331
1.04	0.0124786
1.05	0.0121738
1.06	0.0118282
1.07	0.011451
1.08	0.0110513
1.09	0.0106376
1.1	0.0102179
1.11	0.00979916
1.12	0.00938777
1.13	0.00898908
1.14	0.00860754
1.15	0.00824669
1.16	0.00790922
1.17	0.00759699
1.18	0.00731116
1.19	0.00705222
1.2	0.00682008
1.21	0.00661421
1.22	0.00643367
1.23	0.00627724
1.24	0.00614346
1.25	0.00603072
1.26	0.00593733
1.27	0.00586155
1.28	0.00580165
1.29	0.00575593
1.3	0.00572279
1.31	0.00570069
1.32	0.00568819
1.33	0.00568397
1.34	0.00568681
1.35	0.0056956
1.36	0.00570936
1.37	0.00572716
1.38	0.0057482
1.39	0.00577172
1.4	0.00579708
1.41	0.00582366
1.42	0.0058509
1.43	0.00587829
1.44	0.00590537
1.45	0.0059317
1.46	0.00595686
1.47	0.00598046
1.48	0.00600215
1.49	0.00602157
1.5	0.0060384
1.51	0.00605235
1.52	0.00606312
1.53	0.00607046
1.54	0.00607412
1.55	0.00607388
1.56	0.00606955
1.57	0.00606096
1.58	0.00604796
1.59	0.00603042
1.6	0.00600825
1.61	0.00598139
1.62	0.00594977
1.63	0.00591339
1.64	0.00587225
1.65	0.00582638
1.66	0.00577582
1.67	0.00572067
1.68	0.00566102
1.69	0.005597
1.7	0.00552875
1.71	0.00545644
1.72	0.00538027
1.73	0.00530044
1.74	0.00521719
1.75	0.00513076
1.76	0.00504142
