2.483195e-02 7.755965e-03 8.233315e-03 -2.100359e-03 7.387560e-02 -2.194547e-02 7.387560e-02 -2.100359e-03 8.233315e-03 7.755965e-03 2.483195e-02 
2.483195e-02 7.755965e-03 5.651813e-03 -4.717168e-03 7.137775e-02 -2.698465e-02 7.137775e-02 -4.717168e-03 5.651813e-03 7.755965e-03 2.483195e-02 
2.483195e-02 7.755965e-03 3.453767e-03 -6.946837e-03 6.925668e-02 -3.109148e-02 6.925668e-02 -6.946837e-03 3.453767e-03 7.755965e-03 2.483195e-02 
2.483195e-02 7.755965e-03 1.628223e-03 -8.800443e-03 6.750155e-02 -3.429673e-02 6.750155e-02 -8.800443e-03 1.628223e-03 7.755965e-03 2.483195e-02 
2.483195e-02 7.755965e-03 1.632409e-04 -1.029004e-02 6.610048e-02 -3.663385e-02 6.610048e-02 -1.029004e-02 1.632409e-04 7.755965e-03 2.483195e-02 
2.483195e-02 7.755965e-03 -9.538920e-04 -1.142844e-02 6.504075e-02 -3.813830e-02 6.504075e-02 -1.142844e-02 -9.538920e-04 7.755965e-03 2.483195e-02 
2.549585e-02 7.263778e-03 1.210533e-02 1.661703e-03 7.776273e-02 -1.444040e-02 7.776273e-02 1.661703e-03 1.210533e-02 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 8.884847e-03 -1.599032e-03 7.464087e-02 -2.103373e-02 7.464087e-02 -1.599032e-03 8.884847e-03 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 6.069570e-03 -4.450415e-03 7.191698e-02 -2.663647e-02 7.191698e-02 -4.450415e-03 6.069570e-03 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 3.649385e-03 -6.902710e-03 6.958100e-02 -3.127650e-02 6.958100e-02 -6.902710e-03 3.649385e-03 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 1.612837e-03 -8.967513e-03 6.762160e-02 -3.498515e-02 6.762160e-02 -8.967513e-03 1.612837e-03 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 -5.257603e-05 -1.065746e-02 6.602635e-02 -3.779655e-02 6.602635e-02 -1.065746e-02 -5.257603e-05 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 -1.360165e-03 -1.198599e-02 6.478200e-02 -3.974705e-02 6.478200e-02 -1.198599e-02 -1.360165e-03 7.263778e-03 2.549585e-02 
2.549585e-02 7.263778e-03 -2.323835e-03 -1.296710e-02 6.387472e-02 -4.087470e-02 6.387472e-02 -1.296710e-02 -2.323835e-03 7.263778e-03 2.549585e-02 
2.615617e-02 6.807743e-03 9.634400e-03 -1.008650e-03 7.550798e-02 -1.987900e-02 7.550798e-02 -1.008650e-03 9.634400e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 6.575300e-03 -4.104653e-03 7.254875e-02 -2.607072e-02 7.254875e-02 -4.104653e-03 6.575300e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 3.924320e-03 -6.788195e-03 6.998990e-02 -3.126668e-02 6.998990e-02 -6.788195e-03 3.924320e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 1.669427e-03 -9.071475e-03 6.781953e-02 -3.549877e-02 6.781953e-02 -9.071475e-03 1.669427e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 -2.025299e-04 -1.096780e-02 6.602458e-02 -3.880195e-02 6.602458e-02 -1.096780e-02 -2.025299e-04 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 -1.705540e-03 -1.249130e-02 6.459118e-02 -4.121353e-02 6.459118e-02 -1.249130e-02 -1.705540e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 -2.854207e-03 -1.365671e-02 6.350475e-02 -4.277272e-02 6.350475e-02 -1.365671e-02 -2.854207e-03 6.807743e-03 2.615617e-02 
2.615617e-02 6.807743e-03 -3.663570e-03 -1.447919e-02 6.275035e-02 -4.352005e-02 6.275035e-02 -1.447919e-02 -3.663570e-03 6.807743e-03 2.615617e-02 
2.681270e-02 6.388445e-03 7.174035e-03 -3.675560e-03 7.327823e-02 -2.527393e-02 7.327823e-02 -3.675560e-03 7.174035e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 4.282060e-03 -6.600507e-03 7.048707e-02 -3.105210e-02 7.048707e-02 -6.600507e-03 4.282060e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 1.800091e-03 -9.110917e-03 6.809770e-02 -3.583100e-02 6.809770e-02 -9.110917e-03 1.800091e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 -2.857547e-04 -1.122086e-02 6.609637e-02 -3.964642e-02 6.609637e-02 -1.122086e-02 -2.857547e-04 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 -1.990247e-03 -1.294525e-02 6.446840e-02 -4.253683e-02 6.446840e-02 -1.294525e-02 -1.990247e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 -3.328790e-03 -1.429967e-02 6.319850e-02 -4.454265e-02 6.319850e-02 -1.429967e-02 -3.328790e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 -4.317212e-03 -1.530009e-02 6.227095e-02 -4.570582e-02 6.227095e-02 -1.530009e-02 -4.317212e-03 6.388445e-03 2.681270e-02 
2.681270e-02 6.388445e-03 -4.971612e-03 -1.596272e-02 6.166972e-02 -4.606930e-02 6.166972e-02 -1.596272e-02 -4.971612e-03 6.388445e-03 2.681270e-02 
2.746515e-02 6.006392e-03 4.727253e-03 -6.335765e-03 7.107737e-02 -3.061988e-02 7.107737e-02 -6.335765e-03 4.727253e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 2.007918e-03 -9.083505e-03 6.845952e-02 -3.597263e-02 6.845952e-02 -9.083505e-03 2.007918e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -3.005540e-04 -1.141567e-02 6.624375e-02 -4.032415e-02 6.624375e-02 -1.141567e-02 -3.005540e-04 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -2.213821e-03 -1.334810e-02 6.441460e-02 -4.371418e-02 6.441460e-02 -1.334810e-02 -2.213821e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -3.748195e-03 -1.489730e-02 6.295587e-02 -4.618448e-02 6.295587e-02 -1.489730e-02 -3.748195e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -4.920420e-03 -1.608018e-02 6.185095e-02 -4.777855e-02 6.185095e-02 -1.608018e-02 -4.920420e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -5.747480e-03 -1.691387e-02 6.108295e-02 -4.854092e-02 6.108295e-02 -1.691387e-02 -5.747480e-03 6.006392e-03 2.746515e-02 
2.746515e-02 6.006392e-03 -6.246463e-03 -1.741559e-02 6.063487e-02 -4.851690e-02 6.063487e-02 -1.741559e-02 -6.246463e-03 6.006392e-03 2.746515e-02 
2.811325e-02 5.662020e-03 2.297124e-03 -8.985852e-03 6.890945e-02 -3.591140e-02 6.890945e-02 -8.985852e-03 2.297124e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -2.442868e-04 -1.155040e-02 6.646977e-02 -4.082677e-02 6.646977e-02 -1.155040e-02 -2.442868e-04 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -2.375011e-03 -1.369937e-02 6.443150e-02 -4.474062e-02 6.443150e-02 -1.369937e-02 -2.375011e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -4.112400e-03 -1.545032e-02 6.277742e-02 -4.769640e-02 6.277742e-02 -1.545032e-02 -4.112400e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -5.474230e-03 -1.682122e-02 6.148990e-02 -4.973918e-02 6.148990e-02 -1.682122e-02 -5.474230e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -6.478505e-03 -1.783025e-02 6.055110e-02 -5.091535e-02 6.055110e-02 -1.783025e-02 -6.478505e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -7.143290e-03 -1.849564e-02 5.994307e-02 -5.127205e-02 5.994307e-02 -1.849564e-02 -7.143290e-03 5.662020e-03 2.811325e-02 
2.811325e-02 5.662020e-03 -7.486595e-03 -1.883556e-02 5.964790e-02 -5.085675e-02 5.964790e-02 -1.883556e-02 -7.486595e-03 5.662020e-03 2.811325e-02 
2.875678e-02 5.355687e-03 -1.132253e-04 -1.162222e-02 6.677855e-02 -4.114290e-02 6.677855e-02 -1.162222e-02 -1.132253e-04 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -2.471670e-03 -1.399778e-02 6.452170e-02 -4.560885e-02 6.452170e-02 -1.399778e-02 -2.471670e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -4.420635e-03 -1.595879e-02 6.266445e-02 -4.907457e-02 6.266445e-02 -1.595879e-02 -4.420635e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -5.979085e-03 -1.752445e-02 6.118803e-02 -5.158708e-02 6.118803e-02 -1.752445e-02 -5.979085e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -7.166172e-03 -1.871412e-02 6.007342e-02 -5.319475e-02 6.007342e-02 -1.871412e-02 -7.166172e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -8.001088e-03 -1.954717e-02 5.930165e-02 -5.394675e-02 5.930165e-02 -1.954717e-02 -8.001088e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -8.502902e-03 -2.004286e-02 5.885373e-02 -5.389268e-02 5.885373e-02 -2.004286e-02 -8.502902e-03 5.355687e-03 2.875678e-02 
2.875678e-02 5.355687e-03 -8.690465e-03 -2.022020e-02 5.871097e-02 -5.308223e-02 5.871097e-02 -2.022020e-02 -8.690465e-03 5.355687e-03 2.875678e-02 
2.939545e-02 5.087668e-03 -2.500617e-03 -1.424110e-02 6.468890e-02 -4.630855e-02 6.468890e-02 -1.424110e-02 -2.500617e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -4.671305e-03 -1.642203e-02 6.261917e-02 -5.031283e-02 6.261917e-02 -1.642203e-02 -4.671305e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -6.434750e-03 -1.819051e-02 6.094620e-02 -5.331970e-02 6.094620e-02 -1.819051e-02 -6.434750e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -7.811437e-03 -1.956724e-02 5.964970e-02 -5.537975e-02 5.964970e-02 -1.956724e-02 -7.811437e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -8.821820e-03 -2.057292e-02 5.870943e-02 -5.654445e-02 5.870943e-02 -2.057292e-02 -8.821820e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -9.486190e-03 -2.122804e-02 5.810525e-02 -5.686575e-02 5.810525e-02 -2.122804e-02 -9.486190e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -9.824545e-03 -2.155277e-02 5.781732e-02 -5.639565e-02 5.781732e-02 -2.155277e-02 -9.824545e-03 5.087668e-03 2.939545e-02 
2.939545e-02 5.087668e-03 -9.856508e-03 -2.156694e-02 5.782620e-02 -5.518587e-02 5.782620e-02 -2.156694e-02 -9.856508e-03 5.087668e-03 2.939545e-02 
3.002898e-02 4.858157e-03 -4.861835e-03 -1.683846e-02 6.264480e-02 -5.140223e-02 6.264480e-02 -1.683846e-02 -4.861835e-03 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -6.840227e-03 -1.881933e-02 6.076617e-02 -5.493227e-02 6.076617e-02 -1.881933e-02 -6.840227e-03 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -8.414640e-03 -2.039087e-02 5.928043e-02 -5.746928e-02 5.928043e-02 -2.039087e-02 -8.414640e-03 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -9.606988e-03 -2.157524e-02 5.816583e-02 -5.906730e-02 5.816583e-02 -2.157524e-02 -9.606988e-03 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -1.043894e-02 -2.239435e-02 5.740095e-02 -5.978090e-02 5.740095e-02 -2.239435e-02 -1.043894e-02 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -1.093180e-02 -2.286973e-02 5.696467e-02 -5.966468e-02 5.696467e-02 -2.286973e-02 -1.093180e-02 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -1.110642e-02 -2.302242e-02 5.683633e-02 -5.877298e-02 5.683633e-02 -2.302242e-02 -1.110642e-02 4.858157e-03 3.002898e-02 
3.002898e-02 4.858157e-03 -1.098312e-02 -2.287294e-02 5.699578e-02 -5.715948e-02 5.699578e-02 -2.287294e-02 -1.098312e-02 4.858157e-03 3.002898e-02 
3.065710e-02 4.667267e-03 -7.193608e-03 -1.941009e-02 6.065062e-02 -5.641738e-02 6.065062e-02 -1.941009e-02 -7.193608e-03 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -8.975425e-03 -2.118563e-02 5.896675e-02 -5.946018e-02 5.896675e-02 -2.118563e-02 -8.975425e-03 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.035755e-02 -2.255601e-02 5.767080e-02 -6.151587e-02 5.767080e-02 -2.255601e-02 -1.035755e-02 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.136323e-02 -2.354474e-02 5.673975e-02 -6.264193e-02 5.673975e-02 -2.354474e-02 -1.136323e-02 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.201525e-02 -2.417487e-02 5.615103e-02 -6.289585e-02 5.615103e-02 -2.417487e-02 -1.201525e-02 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.233588e-02 -2.446888e-02 5.588268e-02 -6.233492e-02 5.588268e-02 -2.446888e-02 -1.233588e-02 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.234671e-02 -2.444859e-02 5.591320e-02 -6.101568e-02 5.591320e-02 -2.444859e-02 -1.234671e-02 4.667267e-03 3.065710e-02 
3.065710e-02 4.667267e-03 -1.206870e-02 -2.413515e-02 5.622187e-02 -5.899378e-02 5.622187e-02 -2.413515e-02 -1.206870e-02 4.667267e-03 3.065710e-02 
3.127953e-02 4.515023e-03 -9.492625e-03 -2.195145e-02 5.871085e-02 -6.134690e-02 5.871085e-02 -2.195145e-02 -9.492625e-03 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.107385e-02 -2.351659e-02 5.722505e-02 -6.388892e-02 5.722505e-02 -2.351659e-02 -1.107385e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.226068e-02 -2.468177e-02 5.612115e-02 -6.545130e-02 5.612115e-02 -2.468177e-02 -1.226068e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.307761e-02 -2.547178e-02 5.537492e-02 -6.609487e-02 5.537492e-02 -2.547178e-02 -1.307761e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.354846e-02 -2.591068e-02 5.496283e-02 -6.588012e-02 5.496283e-02 -2.591068e-02 -1.354846e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.369634e-02 -2.602185e-02 5.486203e-02 -6.486680e-02 5.486203e-02 -2.602185e-02 -1.369634e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.354354e-02 -2.582782e-02 5.505043e-02 -6.311370e-02 5.505043e-02 -2.582782e-02 -1.354354e-02 4.515023e-03 3.127953e-02 
3.127953e-02 4.515023e-03 -1.311156e-02 -2.535027e-02 5.550672e-02 -6.067835e-02 5.550672e-02 -2.535027e-02 -1.311156e-02 4.515023e-03 3.127953e-02 
3.189593e-02 4.401368e-03 -1.175552e-02 -2.445773e-02 5.683008e-02 -6.618302e-02 5.683008e-02 -2.445773e-02 -1.175552e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.313240e-02 -2.580757e-02 5.554525e-02 -6.821000e-02 5.554525e-02 -2.580757e-02 -1.313240e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.412119e-02 -2.676367e-02 5.463530e-02 -6.926638e-02 5.463530e-02 -2.676367e-02 -1.412119e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.474754e-02 -2.735203e-02 5.407488e-02 -6.941635e-02 5.407488e-02 -2.735203e-02 -1.474754e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.503621e-02 -2.759767e-02 5.383950e-02 -6.872325e-02 5.383950e-02 -2.759767e-02 -1.503621e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.501106e-02 -2.752472e-02 5.390560e-02 -6.724940e-02 5.390560e-02 -2.752472e-02 -1.501106e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.469500e-02 -2.715632e-02 5.425053e-02 -6.505565e-02 5.425053e-02 -2.715632e-02 -1.469500e-02 4.401368e-03 3.189593e-02 
3.189593e-02 4.401368e-03 -1.410999e-02 -2.651465e-02 5.485252e-02 -6.220142e-02 5.485252e-02 -2.651465e-02 -1.410999e-02 4.401368e-03 3.189593e-02 
3.250603e-02 4.326162e-03 -1.397888e-02 -2.692375e-02 5.501290e-02 -7.091700e-02 5.501290e-02 -2.692375e-02 -1.397888e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.514792e-02 -2.805355e-02 5.393165e-02 -7.241377e-02 5.393165e-02 -2.805355e-02 -1.514792e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.593618e-02 -2.879693e-02 5.321715e-02 -7.295067e-02 5.321715e-02 -2.879693e-02 -1.593618e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.637035e-02 -2.918090e-02 5.284310e-02 -7.259515e-02 5.284310e-02 -2.918090e-02 -1.637035e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.647607e-02 -2.923137e-02 5.278422e-02 -7.141345e-02 5.278422e-02 -2.923137e-02 -1.647607e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.627784e-02 -2.897315e-02 5.301625e-02 -6.947027e-02 5.301625e-02 -2.897315e-02 -1.627784e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.579912e-02 -2.842993e-02 5.351605e-02 -6.682863e-02 5.351605e-02 -2.842993e-02 -1.579912e-02 4.326162e-03 3.250603e-02 
3.250603e-02 4.326162e-03 -1.506224e-02 -2.762430e-02 5.426150e-02 -6.354970e-02 5.426150e-02 -2.762430e-02 -1.506224e-02 4.326162e-03 3.250603e-02 
3.310950e-02 4.289192e-03 -1.615922e-02 -2.934390e-02 5.326410e-02 -7.553893e-02 5.326410e-02 -2.934390e-02 -1.615922e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.711719e-02 -3.024912e-02 5.238855e-02 -7.648930e-02 5.238855e-02 -3.024912e-02 -1.711719e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.770268e-02 -3.077627e-02 5.187067e-02 -7.649227e-02 5.187067e-02 -3.077627e-02 -1.770268e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.794335e-02 -3.095330e-02 5.168325e-02 -7.561853e-02 5.168325e-02 -3.095330e-02 -1.794335e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.786557e-02 -3.080688e-02 5.180022e-02 -7.393713e-02 5.180022e-02 -3.080688e-02 -1.786557e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.749445e-02 -3.036245e-02 5.219683e-02 -7.151523e-02 5.219683e-02 -3.036245e-02 -1.749445e-02 4.289192e-03 3.310950e-02 
3.310950e-02 4.289192e-03 -1.685386e-02 -2.964415e-02 5.284950e-02 -6.841790e-02 5.284950e-02 -2.964415e-02 -1.685386e-02 4.289192e-03 3.310950e-02 
