0.4	1.17355e-42
0.41	1.46743e-39
0.42	1.01756e-36
0.43	4.14017e-34
0.44	1.0391e-31
0.45	1.68189e-29
0.46	1.82665e-27
0.47	1.37919e-25
0.48	7.47308e-24
0.49	2.99e-22
0.5	9.06349e-21
0.51	2.13027e-19
0.52	3.9645e-18
0.53	5.95378e-17
0.54	7.34042e-16
0.55	7.54676e-15
0.56	6.56271e-14
0.57	4.89e-13
0.58	3.15906e-12
0.59	1.78855e-11
0.6	8.96188e-11
0.61	4.01005e-10
0.62	1.61552e-09
0.63	5.90398e-09
0.64	1.97075e-08
0.65	6.04659e-08
0.66	1.71511e-07
0.67	4.52156e-07
0.68	1.11332e-06
0.69	2.57188e-06
0.7	5.59735e-06
0.71	1.15209e-05
0.72	2.25063e-05
0.73	4.18666e-05
0.74	7.43878e-05
0.75	0.000126601
0.76	0.000206929
0.77	0.000325626
0.78	0.000494457
0.79	0.000726069
0.8	0.00103309
0.81	0.00142703
0.82	0.00191701
0.83	0.00250863
0.84	0.00320296
0.85	0.00399585
0.86	0.00487771
0.87	0.00583367
0.88	0.00684421
0.89	0.00788618
0.9	0.00893403
0.91	0.00996122
0.92	0.0109416
0.93	0.0118508
0.94	0.0126673
0.95	0.0133731
0.96	0.013955
0.97	0.014404
0.98	0.0147162
0.99	0.014892
1	0.0149363
1.01	0.0148576
1.02	0.0146673
1.03	0.0143794
1.04	0.0140095
1.05	0.0135739
1.06	0.0130892
1.07	0.0125718
1.08	0.0120369
1.09	0.0114984
1.1	0.0109687
1.11	0.0104579
1.12	0.00997454
1.13	0.0095248
1.14	0.00911305
1.15	0.00874182
1.16	0.00841203
1.17	0.00812323
1.18	0.00787386
1.19	0.00766148
1.2	0.00748309
1.21	0.00733533
1.22	0.00721469
1.23	0.00711772
1.24	0.00704118
1.25	0.00698208
1.26	0.00693782
1.27	0.00690619
1.28	0.00688535
1.29	0.00687379
1.3	0.00687033
1.31	0.00687401
1.32	0.00688403
1.33	0.00689967
1.34	0.00692026
1.35	0.00694509
1.36	0.00697339
1.37	0.00700428
1.38	0.0070368
1.39	0.00706986
1.4	0.00710232
1.41	0.00713295
1.42	0.00716052
1.43	0.0071838
1.44	0.00720162
1.45	0.00721288
1.46	0.00721662
1.47	0.00721202
1.48	0.00719842
1.49	0.00717533
1.5	0.00714247
1.51	0.00709969
1.52	0.00704706
1.53	0.00698477
1.54	0.00691316
1.55	0.00683267
1.56	0.00674384
1.57	0.00664731
1.58	0.00654371
1.59	0.00643377
1.6	0.00631818
1.61	0.00619766
1.62	0.00607291
1.63	0.00594462
1.64	0.00581346
1.65	0.00568007
1.66	0.00554504
1.67	0.00540897
1.68	0.00527241
1.69	0.00513589
1.7	0.00499991
1.71	0.00486496
1.72	0.00473148
1.73	0.00459993
1.74	0.00447071
1.75	0.0043442
1.76	0.00422079
1.77	0.00410079
1.78	0.00398451
1.79	0.00387224
1.8	0.00376421
1.81	0.00366062
1.82	0.00356163
1.83	0.00346737
1.84	0.00337792
1.85	0.00329333
1.86	0.00321357
