0.4	0
0.41	0
0.42	0
0.43	0
0.44	1.47682e-234
0.45	6.63844e-222
0.46	4.13722e-210
0.47	4.23053e-199
0.48	8.25443e-189
0.49	3.51961e-179
0.5	3.70564e-170
0.51	1.07562e-161
0.52	9.50964e-154
0.53	2.80281e-146
0.54	2.9891e-139
0.55	1.24271e-132
0.56	2.1556e-126
0.57	1.65972e-120
0.58	6.00278e-115
0.59	1.07406e-109
0.6	9.96985e-105
0.61	5.01503e-100
0.62	1.42296e-95
0.63	2.36306e-91
0.64	2.37626e-87
0.65	1.49308e-83
0.66	6.03455e-80
0.67	1.61152e-76
0.68	2.91511e-73
0.69	3.65522e-70
0.7	3.24569e-67
0.71	2.08197e-64
0.72	9.82758e-62
0.73	3.47303e-59
0.74	9.33751e-57
0.75	1.93875e-54
0.76	3.15249e-52
0.77	4.06728e-50
0.78	4.21487e-48
0.79	3.54868e-46
0.8	2.45363e-44
0.81	1.40727e-42
0.82	6.75891e-41
0.83	2.74253e-39
0.84	9.48034e-38
0.85	2.81381e-36
0.86	7.22387e-35
0.87	1.61534e-33
0.88	3.1668e-32
0.89	5.47673e-31
0.9	8.40423e-30
0.91	1.15064e-28
0.92	1.41287e-27
0.93	1.56359e-26
0.94	1.56683e-25
0.95	1.42793e-24
0.96	1.18847e-23
0.97	9.06957e-23
0.98	6.36978e-22
0.99	4.13185e-21
1	2.48378e-20
1.01	1.3881e-19
1.02	7.23411e-19
1.03	3.52588e-18
1.04	1.61161e-17
1.05	6.92626e-17
1.06	2.80588e-16
1.07	1.07399e-15
1.08	3.89292e-15
1.09	1.33916e-14
1.1	4.38093e-14
1.11	1.36562e-13
1.12	4.06386e-13
1.13	1.15657e-12
1.14	3.1534e-12
1.15	8.25029e-12
1.16	2.07457e-11
1.17	5.02122e-11
1.18	1.1715e-10
1.19	2.63833e-10
1.2	5.74313e-10
1.21	1.20992e-09
1.22	2.46996e-09
1.23	4.89171e-09
1.24	9.40954e-09
1.25	1.75991e-08
1.26	3.20396e-08
1.27	5.68338e-08
1.28	9.83282e-08
1.29	1.66081e-07
1.3	2.74115e-07
1.31	4.42496e-07
1.32	6.9924e-07
1.33	1.08255e-06
1.34	1.64336e-06
1.35	2.44805e-06
1.36	3.58131e-06
1.37	5.14897e-06
1.38	7.28053e-06
1.39	1.01314e-05
1.4	1.38844e-05
1.41	1.87505e-05
1.42	2.49684e-05
1.43	3.2803e-05
1.44	4.25426e-05
1.45	5.44942e-05
1.46	6.89782e-05
1.47	8.63205e-05
1.48	0.000106844
1.49	0.00013086
1.5	0.000158656
1.51	0.000190483
1.52	0.000226548
1.53	0.000266999
1.54	0.000311915
1.55	0.000361298
1.56	0.000415064
1.57	0.000473036
1.58	0.000534945
1.59	0.000600425
1.6	0.000669019
1.61	0.000740186
1.62	0.000813307
1.63	0.000887702
1.64	0.00096264
1.65	0.00103736
1.66	0.00111108
1.67	0.00118303
1.68	0.00125247
1.69	0.00131867
1.7	0.00138099
1.71	0.00143884
1.72	0.00149172
1.73	0.00153922
1.74	0.00158101
1.75	0.00161689
1.76	0.00164672
1.77	0.00167049
1.78	0.00168826
1.79	0.00170018
1.8	0.00170648
1.81	0.00170744
1.82	0.00170344
1.83	0.00169486
1.84	0.00168214
1.85	0.00166575
1.86	0.00164618
1.87	0.00162392
1.88	0.00159948
1.89	0.00157337
1.9	0.00154606
1.91	0.00151804
1.92	0.00148976
1.93	0.00146167
1.94	0.00143415
1.95	0.00140758
1.96	0.00138229
1.97	0.0013586
1.98	0.00133674
1.99	0.00131695
2	0.00129939
2.01	0.00128418
2.02	0.00127142
2.03	0.00126115
2.04	0.00125337
2.05	0.00124803
2.06	0.00124508
2.07	0.00124439
2.08	0.00124583
2.09	0.00124925
2.1	0.00125445
2.11	0.00126125
2.12	0.00126944
2.13	0.00127881
2.14	0.00128915
2.15	0.00130025
2.16	0.00131191
2.17	0.00132395
2.18	0.0013362
2.19	0.00134851
2.2	0.00136075
2.21	0.0013728
2.22	0.00138459
2.23	0.00139604
2.24	0.00140711
2.25	0.00141778
2.26	0.00142806
2.27	0.00143795
2.28	0.00144748
2.29	0.0014567
2.3	0.00146566
2.31	0.00147442
2.32	0.00148306
2.33	0.00149163
2.34	0.0015002
2.35	0.00150885
2.36	0.00151763
2.37	0.00152661
2.38	0.00153582
2.39	0.00154532
2.4	0.00155513
2.41	0.00156528
2.42	0.00157579
2.43	0.00158665
2.44	0.00159786
2.45	0.00160943
2.46	0.00162132
2.47	0.00163352
2.48	0.00164601
2.49	0.00165875
2.5	0.00167171
2.51	0.00168487
2.52	0.00169819
2.53	0.00171165
2.54	0.00172522
2.55	0.00173889
2.56	0.00175264
2.57	0.00176645
2.58	0.00178033
2.59	0.00179427
2.6	0.00180829
2.61	0.0018224
2.62	0.00183662
2.63	0.00185098
2.64	0.0018655
2.65	0.00188022
2.66	0.00189519
2.67	0.00191044
2.68	0.00192601
2.69	0.00194197
2.7	0.00195834
2.71	0.00197519
2.72	0.00199257
2.73	0.0020105
2.74	0.00202905
2.75	0.00204826
2.76	0.00206816
2.77	0.00208879
2.78	0.00211018
2.79	0.00213235
2.8	0.00215534
2.81	0.00217916
2.82	0.00220383
2.83	0.00222934
2.84	0.0022557
2.85	0.00228291
2.86	0.00231097
2.87	0.00233985
2.88	0.00236954
2.89	0.00240002
2.9	0.00243125
2.91	0.00246321
2.92	0.00249585
2.93	0.00252914
2.94	0.00256304
2.95	0.00259749
2.96	0.00263244
2.97	0.00266784
2.98	0.00270364
2.99	0.00273976
3	0.00277617
3.01	0.00281278
3.02	0.00284954
3.03	0.00288639
3.04	0.00292326
3.05	0.00296007
3.06	0.00299678
3.07	0.00303331
3.08	0.00306959
3.09	0.00310556
3.1	0.00314116
3.11	0.00317633
3.12	0.00321099
3.13	0.0032451
3.14	0.0032786
3.15	0.00331141
3.16	0.00334351
3.17	0.00337482
3.18	0.0034053
3.19	0.0034349
3.2	0.00346358
3.21	0.0034913
3.22	0.00351803
3.23	0.00354371
3.24	0.00356834
3.25	0.00359187
3.26	0.00361428
3.27	0.00363556
3.28	0.00365569
3.29	0.00367466
3.3	0.00369246
3.31	0.0037091
3.32	0.00372456
3.33	0.00373886
3.34	0.00375202
3.35	0.00376403
3.36	0.00377493
3.37	0.00378473
3.38	0.00379346
3.39	0.00380115
3.4	0.00380785
3.41	0.00381357
3.42	0.00381838
3.43	0.0038223
3.44	0.0038254
3.45	0.00382771
3.46	0.00382929
3.47	0.00383019
3.48	0.00383048
3.49	0.00383021
3.5	0.00382943
3.51	0.00382821
3.52	0.00382661
3.53	0.00382468
3.54	0.00382249
3.55	0.00382011
3.56	0.00381758
3.57	0.00381497
3.58	0.00381234
3.59	0.00380974
3.6	0.00380723
3.61	0.00380486
3.62	0.00380268
3.63	0.00380075
3.64	0.00379911
3.65	0.00379779
3.66	0.00379686
3.67	0.00379633
3.68	0.00379625
3.69	0.00379666
3.7	0.00379757
3.71	0.00379902
3.72	0.00380103
3.73	0.00380362
3.74	0.00380679
3.75	0.00381058
3.76	0.00381498
3.77	0.00381999
3.78	0.00382563
3.79	0.00383188
3.8	0.00383875
3.81	0.00384622
3.82	0.00385428
3.83	0.00386292
3.84	0.00387211
3.85	0.00388185
3.86	0.00389209
3.87	0.00390282
3.88	0.003914
3.89	0.0039256
3.9	0.00393759
3.91	0.00394992
3.92	0.00396257
3.93	0.00397547
3.94	0.0039886
3.95	0.00400191
3.96	0.00401535
3.97	0.00402887
3.98	0.00404242
3.99	0.00405595
4	0.00406942
4.01	0.00408277
4.02	0.00409596
4.03	0.00410892
4.04	0.00412162
4.05	0.00413399
4.06	0.004146
4.07	0.00415758
4.08	0.00416871
4.09	0.00417932
4.1	0.00418938
4.11	0.00419884
4.12	0.00420767
4.13	0.00421582
4.14	0.00422325
4.15	0.00422994
4.16	0.00423585
4.17	0.00424096
4.18	0.00424523
4.19	0.00424866
4.2	0.0042512
4.21	0.00425286
4.22	0.00425361
4.23	0.00425345
4.24	0.00425238
4.25	0.00425037
4.26	0.00424745
4.27	0.0042436
4.28	0.00423885
4.29	0.00423319
4.3	0.00422664
4.31	0.00421922
4.32	0.00421094
4.33	0.00420184
4.34	0.00419193
4.35	0.00418125
4.36	0.00416982
4.37	0.00415769
4.38	0.00414488
4.39	0.00413143
4.4	0.00411739
4.41	0.00410281
4.42	0.00408771
4.43	0.00407216
4.44	0.00405619
4.45	0.00403986
4.46	0.00402322
4.47	0.00400631
4.48	0.00398919
4.49	0.00397192
4.5	0.00395453
4.51	0.0039371
4.52	0.00391965
4.53	0.00390226
4.54	0.00388497
4.55	0.00386782
4.56	0.00385087
4.57	0.00383417
4.58	0.00381776
4.59	0.00380169
4.6	0.003786
4.61	0.00377073
4.62	0.00375593
4.63	0.00374162
4.64	0.00372785
4.65	0.00371465
4.66	0.00370204
4.67	0.00369006
4.68	0.00367874
4.69	0.00366808
4.7	0.00365813
4.71	0.00364888
4.72	0.00364035
4.73	0.00363257
4.74	0.00362552
4.75	0.00361923
4.76	0.00361369
4.77	0.0036089
4.78	0.00360486
4.79	0.00360156
4.8	0.00359899
4.81	0.00359715
4.82	0.00359601
4.83	0.00359556
4.84	0.00359578
4.85	0.00359665
4.86	0.00359814
4.87	0.00360024
4.88	0.0036029
4.89	0.0036061
4.9	0.00360981
4.91	0.00361399
4.92	0.00361861
4.93	0.00362363
4.94	0.00362901
